"","query","significant","p_value","term_size","query_size","intersection_size","precision","recall","term_id","source","term_name","effective_domain_size","source_order","parents"
"11615","up",FALSE,0.774925566626678,102,1291,8,0.00619674670797831,0.0784313725490196,"GO:0002064","GO:BP","epithelial cell development",16178,662,"GO:0030855, GO:0048468"
"11616","up",FALSE,0.774925566626678,50,1291,4,0.00309837335398916,0.08,"GO:0050854","GO:BP","regulation of antigen receptor-mediated signaling pathway",16178,13737,"GO:0009966, GO:0050776, GO:0050851"
"11617","up",FALSE,0.77517994323965,37,1291,3,0.00232378001549187,0.0810810810810811,"GO:0061900","GO:BP","glial cell activation",16178,16207,"GO:0001775, GO:0150076"
"11618","up",FALSE,0.77517994323965,37,1291,3,0.00232378001549187,0.0810810810810811,"GO:0032768","GO:BP","regulation of monooxygenase activity",16178,8086,"GO:0051341"
"11619","up",FALSE,0.77517994323965,37,1291,3,0.00232378001549187,0.0810810810810811,"GO:0002762","GO:BP","negative regulation of myeloid leukocyte differentiation",16178,1280,"GO:0002573, GO:0002761, GO:0045638, GO:1902106"
"11620","up",FALSE,0.77517994323965,37,1291,3,0.00232378001549187,0.0810810810810811,"GO:0046545","GO:BP","development of primary female sexual characteristics",16178,12636,"GO:0045137, GO:0046660"
"11621","up",FALSE,0.77517994323965,37,1291,3,0.00232378001549187,0.0810810810810811,"GO:0016233","GO:BP","telomere capping",16178,5239,"GO:0000723"
"11622","up",FALSE,0.77517994323965,37,1291,3,0.00232378001549187,0.0810810810810811,"GO:0048168","GO:BP","regulation of neuronal synaptic plasticity",16178,12985,"GO:0048167"
"11623","up",FALSE,0.77517994323965,37,1291,3,0.00232378001549187,0.0810810810810811,"GO:0002639","GO:BP","positive regulation of immunoglobulin production",16178,1167,"GO:0002377, GO:0002637, GO:0002702"
"11624","up",FALSE,0.77517994323965,37,1291,3,0.00232378001549187,0.0810810810810811,"GO:0022616","GO:BP","DNA strand elongation",16178,6860,"GO:0006259"
"11625","up",FALSE,0.77517994323965,37,1291,3,0.00232378001549187,0.0810810810810811,"GO:1903170","GO:BP","negative regulation of calcium ion transmembrane transport",16178,23379,"GO:0051926, GO:0070588, GO:1903169, GO:1904063"
"11626","up",FALSE,0.77517994323965,115,1291,9,0.0069713400464756,0.0782608695652174,"GO:0000086","GO:BP","G2/M transition of mitotic cell cycle",16178,35,"GO:0044772, GO:0044839"
"11627","up",FALSE,0.77517994323965,128,1291,10,0.00774593338497289,0.078125,"GO:0044839","GO:BP","cell cycle G2/M phase transition",16178,11577,"GO:0044770"
"11628","up",FALSE,0.77517994323965,37,1291,3,0.00232378001549187,0.0810810810810811,"GO:0035025","GO:BP","positive regulation of Rho protein signal transduction",16178,9070,"GO:0007266, GO:0035023, GO:0051057"
"11629","up",FALSE,0.77517994323965,128,1291,10,0.00774593338497289,0.078125,"GO:0007098","GO:BP","centrosome cycle",16178,2712,"GO:0022402, GO:0031023"
"11630","up",FALSE,0.77517994323965,128,1291,10,0.00774593338497289,0.078125,"GO:0031345","GO:BP","negative regulation of cell projection organization",16178,7393,"GO:0030030, GO:0031344, GO:0051129"
"11631","up",FALSE,0.77517994323965,37,1291,3,0.00232378001549187,0.0810810810810811,"GO:0043277","GO:BP","apoptotic cell clearance",16178,10951,"GO:0006909"
"11632","up",FALSE,0.77517994323965,128,1291,10,0.00774593338497289,0.078125,"GO:0120254","GO:BP","olefinic compound metabolic process",16178,20149,"GO:0071704"
"15232","up",FALSE,0.775747457019081,72,644,6,0.0093167701863354,0.0833333333333333,"WP:WP4255","WP","Non small cell lung cancer",8286,380,"WP:000000"
"15233","up",FALSE,0.776670751763167,21,644,2,0.0031055900621118,0.0952380952380952,"WP:WP4300","WP","Extracellular vesicles in the crosstalk of cardiac cells",8286,397,"WP:000000"
"11633","up",FALSE,0.781534367073248,24,1291,2,0.00154918667699458,0.0833333333333333,"GO:1900027","GO:BP","regulation of ruffle assembly",16178,20827,"GO:0097178, GO:0120032"
"11634","up",FALSE,0.781534367073248,24,1291,2,0.00154918667699458,0.0833333333333333,"GO:0070861","GO:BP","regulation of protein exit from endoplasmic reticulum",16178,16841,"GO:0032527, GO:0033157"
"11635","up",FALSE,0.781534367073248,24,1291,2,0.00154918667699458,0.0833333333333333,"GO:0061760","GO:BP","antifungal innate immune response",16178,16144,"GO:0045087, GO:0050832"
"11636","up",FALSE,0.781534367073248,423,1291,33,0.0255615801704105,0.0780141843971631,"GO:0044089","GO:BP","positive regulation of cellular component biogenesis",16178,11274,"GO:0044085, GO:0044087, GO:0048522"
"11637","up",FALSE,0.781534367073248,24,1291,2,0.00154918667699458,0.0833333333333333,"GO:0065005","GO:BP","protein-lipid complex assembly",16178,16383,"GO:0065003, GO:0071825"
"11638","up",FALSE,0.781534367073248,24,1291,2,0.00154918667699458,0.0833333333333333,"GO:0016973","GO:BP","poly(A)+ mRNA export from nucleus",16178,5323,"GO:0006406"
"11639","up",FALSE,0.781534367073248,24,1291,2,0.00154918667699458,0.0833333333333333,"GO:0050999","GO:BP","regulation of nitric-oxide synthase activity",16178,13871,"GO:0032768"
"11640","up",FALSE,0.781534367073248,24,1291,2,0.00154918667699458,0.0833333333333333,"GO:0032740","GO:BP","positive regulation of interleukin-17 production",16178,8060,"GO:0001819, GO:0032620, GO:0032660"
"11641","up",FALSE,0.781534367073248,180,1291,14,0.010844306738962,0.0777777777777778,"GO:0050920","GO:BP","regulation of chemotaxis",16178,13797,"GO:0006935, GO:0032101, GO:0040012"
"11642","up",FALSE,0.781534367073248,24,1291,2,0.00154918667699458,0.0833333333333333,"GO:0040036","GO:BP","regulation of fibroblast growth factor receptor signaling pathway",16178,10262,"GO:0008543, GO:0009966, GO:0090287"
"11643","up",FALSE,0.781534367073248,24,1291,2,0.00154918667699458,0.0833333333333333,"GO:0071404","GO:BP","cellular response to low-density lipoprotein particle stimulus",16178,17156,"GO:0055094, GO:0071402"
"11644","up",FALSE,0.781534367073248,24,1291,2,0.00154918667699458,0.0833333333333333,"GO:0006953","GO:BP","acute-phase response",16178,2615,"GO:0002526"
"15234","up",FALSE,0.782798284995002,34,644,3,0.0046583850931677,0.0882352941176471,"WP:WP313","WP","Hepatocyte growth factor receptor signaling",8286,197,"WP:000000"
"11645","up",FALSE,0.783131153382227,206,1291,16,0.0123934934159566,0.0776699029126214,"GO:0048880","GO:BP","sensory system development",16178,13545,"GO:0048731"
"13787","up",FALSE,0.783266398881754,65,820,7,0.00853658536585366,0.107692307692308,"REAC:R-HSA-73856","REAC","RNA Polymerase II Transcription Termination",10842,1844,"REAC:R-HSA-73857"
"11646","up",FALSE,0.785037726320875,103,1291,8,0.00619674670797831,0.0776699029126214,"GO:0021537","GO:BP","telencephalon development",16178,6350,"GO:0030900, GO:0048856"
"11647","up",FALSE,0.785037726320875,103,1291,8,0.00619674670797831,0.0776699029126214,"GO:0031623","GO:BP","receptor internalization",16178,7502,"GO:0006898"
"11648","up",FALSE,0.785037726320875,90,1291,7,0.00542215336948102,0.0777777777777778,"GO:0061337","GO:BP","cardiac conduction",16178,15901,"GO:0008016"
"11649","up",FALSE,0.785037726320875,103,1291,8,0.00619674670797831,0.0776699029126214,"GO:2000278","GO:BP","regulation of DNA biosynthetic process",16178,26285,"GO:0010556, GO:0051052, GO:0071897"
"11650","up",FALSE,0.785102506523718,116,1291,9,0.0069713400464756,0.0775862068965517,"GO:0072523","GO:BP","purine-containing compound catabolic process",16178,17942,"GO:0019439, GO:0044270, GO:0046700, GO:0072521, GO:1901361, GO:1901565"
"11651","up",FALSE,0.785102506523718,116,1291,9,0.0069713400464756,0.0775862068965517,"GO:0030832","GO:BP","regulation of actin filament length",16178,7154,"GO:0032535, GO:0032956"
"11652","up",FALSE,0.785237527637386,77,1291,6,0.00464756003098373,0.0779220779220779,"GO:0048675","GO:BP","axon extension",16178,13358,"GO:0007409, GO:1990138"
"11655","up",FALSE,0.786444186537455,64,1291,5,0.00387296669248644,0.078125,"GO:0070830","GO:BP","bicellular tight junction assembly",16178,16823,"GO:0043297, GO:0120192"
"11656","up",FALSE,0.788576157468866,11,1291,1,0.000774593338497289,0.0909090909090909,"GO:0043045","GO:BP","post-fertilization epigenetic regulation of gene expression",16178,10844,"GO:0040029"
"11657","up",FALSE,0.788576157468866,11,1291,1,0.000774593338497289,0.0909090909090909,"GO:0014898","GO:BP","cardiac muscle hypertrophy in response to stress",16178,4831,"GO:0003299, GO:0003300, GO:0014887"
"11658","up",FALSE,0.788576157468866,11,1291,1,0.000774593338497289,0.0909090909090909,"GO:0070213","GO:BP","protein auto-ADP-ribosylation",16178,16485,"GO:0043687"
"11659","up",FALSE,0.788576157468866,11,1291,1,0.000774593338497289,0.0909090909090909,"GO:0042989","GO:BP","sequestering of actin monomers",16178,10822,"GO:0030837, GO:0032507"
"11660","up",FALSE,0.788576157468866,11,1291,1,0.000774593338497289,0.0909090909090909,"GO:0045050","GO:BP","protein insertion into ER membrane by stop-transfer membrane-anchor sequence",16178,11638,"GO:0045048"
"11661","up",FALSE,0.788576157468866,11,1291,1,0.000774593338497289,0.0909090909090909,"GO:0022410","GO:BP","circadian sleep/wake cycle process",16178,6838,"GO:0042745, GO:0048512"
"11662","up",FALSE,0.788576157468866,11,1291,1,0.000774593338497289,0.0909090909090909,"GO:0048532","GO:BP","anatomical structure arrangement",16178,13238,"GO:0009653, GO:0032502"
"11663","up",FALSE,0.788576157468866,38,1291,3,0.00232378001549187,0.0789473684210526,"GO:0032506","GO:BP","cytokinetic process",16178,7887,"GO:0000910, GO:0022402"
"11664","up",FALSE,0.788576157468866,11,1291,1,0.000774593338497289,0.0909090909090909,"GO:0051974","GO:BP","negative regulation of telomerase activity",16178,14498,"GO:0051348, GO:0051972, GO:2000279"
"11665","up",FALSE,0.788576157468866,78,1291,6,0.00464756003098373,0.0769230769230769,"GO:0006942","GO:BP","regulation of striated muscle contraction",16178,2610,"GO:0006937, GO:0006941"
"11666","up",FALSE,0.788576157468866,104,1291,8,0.00619674670797831,0.0769230769230769,"GO:0006639","GO:BP","acylglycerol metabolic process",16178,2377,"GO:0006638, GO:0046486"
"11667","up",FALSE,0.788576157468866,11,1291,1,0.000774593338497289,0.0909090909090909,"GO:1904925","GO:BP","positive regulation of autophagy of mitochondrion in response to mitochondrial depolarization",16178,24860,"GO:0000422, GO:1904923"
"11668","up",FALSE,0.788576157468866,11,1291,1,0.000774593338497289,0.0909090909090909,"GO:0031338","GO:BP","regulation of vesicle fusion",16178,7386,"GO:0006906, GO:0033043, GO:0060627"
"11669","up",FALSE,0.788576157468866,38,1291,3,0.00232378001549187,0.0789473684210526,"GO:0002886","GO:BP","regulation of myeloid leukocyte mediated immunity",16178,1403,"GO:0002444, GO:0002703"
"11670","up",FALSE,0.788576157468866,11,1291,1,0.000774593338497289,0.0909090909090909,"GO:0070934","GO:BP","CRD-mediated mRNA stabilization",16178,16875,"GO:0048255"
"11671","up",FALSE,0.788576157468866,11,1291,1,0.000774593338497289,0.0909090909090909,"GO:1904923","GO:BP","regulation of autophagy of mitochondrion in response to mitochondrial depolarization",16178,24858,"GO:0000422, GO:0098780"
"11672","up",FALSE,0.788576157468866,11,1291,1,0.000774593338497289,0.0909090909090909,"GO:0032905","GO:BP","transforming growth factor beta1 production",16178,8177,"GO:0071604"
"11673","up",FALSE,0.788576157468866,11,1291,1,0.000774593338497289,0.0909090909090909,"GO:0015937","GO:BP","coenzyme A biosynthetic process",16178,5078,"GO:0009152, GO:0015936, GO:0034030, GO:0034033"
"11674","up",FALSE,0.788576157468866,11,1291,1,0.000774593338497289,0.0909090909090909,"GO:0072170","GO:BP","metanephric tubule development",16178,17714,"GO:0035295, GO:0072207"
"11675","up",FALSE,0.788576157468866,11,1291,1,0.000774593338497289,0.0909090909090909,"GO:0071492","GO:BP","cellular response to UV-A",16178,17226,"GO:0034644, GO:0070141"
"11676","up",FALSE,0.788576157468866,104,1291,8,0.00619674670797831,0.0769230769230769,"GO:0006638","GO:BP","neutral lipid metabolic process",16178,2376,"GO:0044255"
"11677","up",FALSE,0.788576157468866,11,1291,1,0.000774593338497289,0.0909090909090909,"GO:1903054","GO:BP","negative regulation of extracellular matrix organization",16178,23308,"GO:0030198, GO:0051129, GO:1903053"
"11678","up",FALSE,0.788576157468866,11,1291,1,0.000774593338497289,0.0909090909090909,"GO:0070170","GO:BP","regulation of tooth mineralization",16178,16457,"GO:0034505, GO:0070167"
"11679","up",FALSE,0.788576157468866,38,1291,3,0.00232378001549187,0.0789473684210526,"GO:0006693","GO:BP","prostaglandin metabolic process",16178,2428,"GO:0006692"
"11680","up",FALSE,0.788576157468866,11,1291,1,0.000774593338497289,0.0909090909090909,"GO:0048643","GO:BP","positive regulation of skeletal muscle tissue development",16178,13326,"GO:0007519, GO:0048641, GO:1901863"
"11681","up",FALSE,0.788576157468866,38,1291,3,0.00232378001549187,0.0789473684210526,"GO:0050732","GO:BP","negative regulation of peptidyl-tyrosine phosphorylation",16178,13660,"GO:0001933, GO:0018108, GO:0050730"
"11682","up",FALSE,0.788576157468866,11,1291,1,0.000774593338497289,0.0909090909090909,"GO:0044341","GO:BP","sodium-dependent phosphate transport",16178,11338,"GO:0006817"
"11683","up",FALSE,0.788576157468866,11,1291,1,0.000774593338497289,0.0909090909090909,"GO:0042994","GO:BP","cytoplasmic sequestering of transcription factor",16178,10823,"GO:0043433, GO:0051220"
"11684","up",FALSE,0.788576157468866,11,1291,1,0.000774593338497289,0.0909090909090909,"GO:0001768","GO:BP","establishment of T cell polarity",16178,439,"GO:0001767, GO:0042110"
"11685","up",FALSE,0.788576157468866,11,1291,1,0.000774593338497289,0.0909090909090909,"GO:0042984","GO:BP","regulation of amyloid precursor protein biosynthetic process",16178,10818,"GO:0010559, GO:0042983"
"11686","up",FALSE,0.788576157468866,11,1291,1,0.000774593338497289,0.0909090909090909,"GO:0000722","GO:BP","telomere maintenance via recombination",16178,203,"GO:0000723, GO:0006312"
"11687","up",FALSE,0.788576157468866,11,1291,1,0.000774593338497289,0.0909090909090909,"GO:0070671","GO:BP","response to interleukin-12",16178,16748,"GO:0034097"
"11688","up",FALSE,0.788576157468866,11,1291,1,0.000774593338497289,0.0909090909090909,"GO:0071349","GO:BP","cellular response to interleukin-12",16178,17101,"GO:0070671, GO:0071345"
"11689","up",FALSE,0.788576157468866,11,1291,1,0.000774593338497289,0.0909090909090909,"GO:0048668","GO:BP","collateral sprouting",16178,13351,"GO:0007409, GO:0048588, GO:0060560"
"11691","up",FALSE,0.788576157468866,11,1291,1,0.000774593338497289,0.0909090909090909,"GO:0048012","GO:BP","hepatocyte growth factor receptor signaling pathway",16178,12891,"GO:0007169"
"11692","up",FALSE,0.788576157468866,11,1291,1,0.000774593338497289,0.0909090909090909,"GO:0043482","GO:BP","cellular pigment accumulation",16178,11083,"GO:0033059, GO:0043476, GO:0051716"
"11693","up",FALSE,0.788576157468866,11,1291,1,0.000774593338497289,0.0909090909090909,"GO:0055057","GO:BP","neuroblast division",16178,14686,"GO:0007405, GO:0051301"
"11694","up",FALSE,0.788576157468866,11,1291,1,0.000774593338497289,0.0909090909090909,"GO:0043476","GO:BP","pigment accumulation",16178,11077,"GO:0009605, GO:0043473"
"11695","up",FALSE,0.788576157468866,11,1291,1,0.000774593338497289,0.0909090909090909,"GO:0042983","GO:BP","amyloid precursor protein biosynthetic process",16178,10817,"GO:0009059, GO:0042982, GO:1901566"
"11696","up",FALSE,0.788576157468866,51,1291,4,0.00309837335398916,0.0784313725490196,"GO:0014032","GO:BP","neural crest cell development",16178,4660,"GO:0014033, GO:0048864"
"11697","up",FALSE,0.788576157468866,11,1291,1,0.000774593338497289,0.0909090909090909,"GO:0021799","GO:BP","cerebral cortex radially oriented cell migration",16178,6607,"GO:0021795"
"11698","up",FALSE,0.788576157468866,11,1291,1,0.000774593338497289,0.0909090909090909,"GO:0043650","GO:BP","dicarboxylic acid biosynthetic process",16178,11187,"GO:0043648, GO:0046394"
"11699","up",FALSE,0.788576157468866,11,1291,1,0.000774593338497289,0.0909090909090909,"GO:0015824","GO:BP","proline transport",16178,4995,"GO:0015804"
"11700","up",FALSE,0.788576157468866,11,1291,1,0.000774593338497289,0.0909090909090909,"GO:2000392","GO:BP","regulation of lamellipodium morphogenesis",16178,26391,"GO:0022604, GO:0072673, GO:1902743"
"11701","up",FALSE,0.788576157468866,11,1291,1,0.000774593338497289,0.0909090909090909,"GO:0072087","GO:BP","renal vesicle development",16178,17633,"GO:0072009, GO:0072073"
"11702","up",FALSE,0.788576157468866,11,1291,1,0.000774593338497289,0.0909090909090909,"GO:0046149","GO:BP","pigment catabolic process",16178,12318,"GO:0042440"
"11703","up",FALSE,0.788576157468866,11,1291,1,0.000774593338497289,0.0909090909090909,"GO:0060046","GO:BP","regulation of acrosome reaction",16178,14774,"GO:0007340, GO:2000241"
"11704","up",FALSE,0.788576157468866,11,1291,1,0.000774593338497289,0.0909090909090909,"GO:0072488","GO:BP","ammonium transmembrane transport",16178,17929,"GO:0071705, GO:0098662"
"11705","up",FALSE,0.788576157468866,221,1291,17,0.0131680867544539,0.0769230769230769,"GO:0008654","GO:BP","phospholipid biosynthetic process",16178,3262,"GO:0006644, GO:0008610, GO:0090407"
"11706","up",FALSE,0.788576157468866,11,1291,1,0.000774593338497289,0.0909090909090909,"GO:0045579","GO:BP","positive regulation of B cell differentiation",16178,11826,"GO:0030183, GO:0045577, GO:0045621, GO:0050871"
"11707","up",FALSE,0.788576157468866,11,1291,1,0.000774593338497289,0.0909090909090909,"GO:1903727","GO:BP","positive regulation of phospholipid metabolic process",16178,23838,"GO:0006644, GO:0045834, GO:0045937, GO:1903725"
"11708","up",FALSE,0.788576157468866,11,1291,1,0.000774593338497289,0.0909090909090909,"GO:0110011","GO:BP","regulation of basement membrane organization",16178,19905,"GO:0071711, GO:1903053"
"11709","up",FALSE,0.788576157468866,11,1291,1,0.000774593338497289,0.0909090909090909,"GO:0035561","GO:BP","regulation of chromatin binding",16178,9406,"GO:0051098"
"11710","up",FALSE,0.788576157468866,11,1291,1,0.000774593338497289,0.0909090909090909,"GO:0099563","GO:BP","modification of synaptic structure",16178,19692,"GO:0050808"
"11711","up",FALSE,0.788576157468866,11,1291,1,0.000774593338497289,0.0909090909090909,"GO:1903671","GO:BP","negative regulation of sprouting angiogenesis",16178,23789,"GO:0002040, GO:0016525, GO:1903670"
"11712","up",FALSE,0.788576157468866,11,1291,1,0.000774593338497289,0.0909090909090909,"GO:0060841","GO:BP","venous blood vessel development",16178,15463,"GO:0001568"
"11713","up",FALSE,0.788576157468866,11,1291,1,0.000774593338497289,0.0909090909090909,"GO:2000052","GO:BP","positive regulation of non-canonical Wnt signaling pathway",16178,26079,"GO:0030177, GO:0035567, GO:2000050"
