"","query","significant","p_value","term_size","query_size","intersection_size","precision","recall","term_id","source","term_name","effective_domain_size","source_order","parents"
"5593","down",FALSE,0.4876485350338,8,451,1,0.00221729490022173,0.125,"REAC:R-HSA-442729","REAC","CREB1 phosphorylation through the activation of CaMKII/CaMKK/CaMKIV cascasde",10842,277,"REAC:R-HSA-438064"
"5594","down",FALSE,0.4876485350338,8,451,1,0.00221729490022173,0.125,"REAC:R-HSA-68689","REAC","CDC6 association with the ORC:origin complex",10842,262,"REAC:R-HSA-68867"
"5595","down",FALSE,0.4876485350338,8,451,1,0.00221729490022173,0.125,"REAC:R-HSA-9758890","REAC","Transport of RCbl within the body",10842,2511,"REAC:R-HSA-196741"
"5596","down",FALSE,0.4876485350338,8,451,1,0.00221729490022173,0.125,"REAC:R-HSA-9818028","REAC","NFE2L2 regulates pentose phosphate pathway genes",10842,1469,"REAC:R-HSA-9759194"
"5597","down",FALSE,0.4876485350338,8,451,1,0.00221729490022173,0.125,"REAC:R-HSA-446388","REAC","Regulation of cytoskeletal remodeling and cell spreading by IPP complex components",10842,1964,"REAC:R-HSA-446353"
"5598","down",FALSE,0.4876485350338,8,451,1,0.00221729490022173,0.125,"REAC:R-HSA-2408508","REAC","Metabolism of ingested SeMet, Sec, MeSec into H2Se",10842,1383,"REAC:R-HSA-2408522"
"5599","down",FALSE,0.4876485350338,8,451,1,0.00221729490022173,0.125,"REAC:R-HSA-9726842","REAC","Gain-of-function MRAS complexes activate RAF signaling",10842,996,"REAC:R-HSA-9660537"
"5600","down",FALSE,0.4876485350338,8,451,1,0.00221729490022173,0.125,"REAC:R-HSA-9660537","REAC","Signaling by MRAS-complex mutants",10842,2201,"REAC:R-HSA-6802957"
"5601","down",FALSE,0.4876485350338,8,451,1,0.00221729490022173,0.125,"REAC:R-HSA-110362","REAC","POLB-Dependent Long Patch Base Excision Repair",10842,1646,"REAC:R-HSA-110373"
"2214","down",FALSE,0.489859881943586,220,554,10,0.0180505415162455,0.0454545454545455,"GO:0009416","GO:BP","response to light stimulus",16178,3517,"GO:0009314"
"2215","down",FALSE,0.489859881943586,26,554,2,0.0036101083032491,0.0769230769230769,"GO:0071577","GO:BP","zinc ion transmembrane transport",16178,17269,"GO:0006829, GO:0098655, GO:0098662"
"2216","down",FALSE,0.489859881943586,220,554,10,0.0180505415162455,0.0454545454545455,"GO:0060537","GO:BP","muscle tissue development",16178,15197,"GO:0009888"
"2217","down",FALSE,0.489859881943586,26,554,2,0.0036101083032491,0.0769230769230769,"GO:0015868","GO:BP","purine ribonucleotide transport",16178,5035,"GO:0015865, GO:1901264"
"2218","down",FALSE,0.489859881943586,26,554,2,0.0036101083032491,0.0769230769230769,"GO:0032367","GO:BP","intracellular cholesterol transport",16178,7793,"GO:0030301, GO:0032366"
"2219","down",FALSE,0.489859881943586,26,554,2,0.0036101083032491,0.0769230769230769,"GO:0048026","GO:BP","positive regulation of mRNA splicing, via spliceosome",16178,12900,"GO:0000398, GO:0033120, GO:0048024, GO:0050685"
"2220","down",FALSE,0.489859881943586,26,554,2,0.0036101083032491,0.0769230769230769,"GO:0046949","GO:BP","fatty-acyl-CoA biosynthetic process",16178,12865,"GO:0035337, GO:0071616, GO:1901570"
"2221","down",FALSE,0.489859881943586,26,554,2,0.0036101083032491,0.0769230769230769,"GO:0032743","GO:BP","positive regulation of interleukin-2 production",16178,8063,"GO:0001819, GO:0032623, GO:0032663"
"2222","down",FALSE,0.489859881943586,26,554,2,0.0036101083032491,0.0769230769230769,"GO:1902235","GO:BP","regulation of endoplasmic reticulum stress-induced intrinsic apoptotic signaling pathway",16178,22675,"GO:0070059, GO:1905897, GO:2001242"
"2223","down",FALSE,0.489859881943586,26,554,2,0.0036101083032491,0.0769230769230769,"GO:0031114","GO:BP","regulation of microtubule depolymerization",16178,7284,"GO:0007019, GO:0031110, GO:1901879, GO:1902903"
"2224","down",FALSE,0.490058101094966,169,554,8,0.0144404332129964,0.0473372781065089,"GO:0006470","GO:BP","protein dephosphorylation",16178,2233,"GO:0016311, GO:0036211"
"2225","down",FALSE,0.490058101094966,119,554,6,0.0108303249097473,0.0504201680672269,"GO:0001936","GO:BP","regulation of endothelial cell proliferation",16178,555,"GO:0001935, GO:0050678"
"2226","down",FALSE,0.490604187006482,246,554,11,0.01985559566787,0.0447154471544715,"GO:0051251","GO:BP","positive regulation of lymphocyte activation",16178,14046,"GO:0002696, GO:0046649, GO:0051249"
"2227","down",FALSE,0.491152401222961,144,554,7,0.0126353790613718,0.0486111111111111,"GO:0006941","GO:BP","striated muscle contraction",16178,2609,"GO:0006936"
"2228","down",FALSE,0.491152401222961,144,554,7,0.0126353790613718,0.0486111111111111,"GO:0071466","GO:BP","cellular response to xenobiotic stimulus",16178,17200,"GO:0009410, GO:0070887"
"2229","down",FALSE,0.492000363779163,48,554,3,0.00541516245487365,0.0625,"GO:2001259","GO:BP","positive regulation of cation channel activity",16178,27131,"GO:0032414, GO:1904064, GO:2001257"
"2230","down",FALSE,0.492000363779163,71,554,4,0.0072202166064982,0.0563380281690141,"GO:0051298","GO:BP","centrosome duplication",16178,14077,"GO:0007098, GO:0022402"
"2231","down",FALSE,0.492000363779163,195,554,9,0.0162454873646209,0.0461538461538462,"GO:0022898","GO:BP","regulation of transmembrane transporter activity",16178,6866,"GO:0032409, GO:0034762"
"2232","down",FALSE,0.492000363779163,71,554,4,0.0072202166064982,0.0563380281690141,"GO:0043297","GO:BP","apical junction assembly",16178,10961,"GO:0007043"
"2233","down",FALSE,0.492000363779163,48,554,3,0.00541516245487365,0.0625,"GO:0002042","GO:BP","cell migration involved in sprouting angiogenesis",16178,649,"GO:0002040, GO:0043534"
"2234","down",FALSE,0.492000363779163,71,554,4,0.0072202166064982,0.0563380281690141,"GO:1900542","GO:BP","regulation of purine nucleotide metabolic process",16178,21231,"GO:0006140, GO:0006163"
"2235","down",FALSE,0.492000363779163,48,554,3,0.00541516245487365,0.0625,"GO:0070227","GO:BP","lymphocyte apoptotic process",16178,16491,"GO:0071887"
"2236","down",FALSE,0.492000363779163,71,554,4,0.0072202166064982,0.0563380281690141,"GO:0086001","GO:BP","cardiac muscle cell action potential",16178,18401,"GO:0001508"
"2237","down",FALSE,0.492000363779163,195,554,9,0.0162454873646209,0.0461538461538462,"GO:0043542","GO:BP","endothelial cell migration",16178,11116,"GO:0010631"
"2238","down",FALSE,0.492000363779163,48,554,3,0.00541516245487365,0.0625,"GO:0086002","GO:BP","cardiac muscle cell action potential involved in contraction",16178,18402,"GO:0086001, GO:0086003"
"2239","down",FALSE,0.492000363779163,71,554,4,0.0072202166064982,0.0563380281690141,"GO:0030330","GO:BP","DNA damage response, signal transduction by p53 class mediator",16178,7016,"GO:0042770, GO:0072331"
"2240","down",FALSE,0.492000363779163,48,554,3,0.00541516245487365,0.0625,"GO:0006513","GO:BP","protein monoubiquitination",16178,2262,"GO:0016567"
"2241","down",FALSE,0.492000363779163,95,554,5,0.00902527075812274,0.0526315789473684,"GO:0031123","GO:BP","RNA 3'-end processing",16178,7293,"GO:0006396"
"2242","down",FALSE,0.492000363779163,48,554,3,0.00541516245487365,0.0625,"GO:0070373","GO:BP","negative regulation of ERK1 and ERK2 cascade",16178,16579,"GO:0043409, GO:0070371, GO:0070372"
"5602","down",FALSE,0.495657115738157,173,451,9,0.0199556541019956,0.0520231213872832,"REAC:R-HSA-8978868","REAC","Fatty acid metabolism",10842,904,"REAC:R-HSA-556833"
"5603","down",FALSE,0.495748161857894,26,451,2,0.00443458980044346,0.0769230769230769,"REAC:R-HSA-1971475","REAC","A tetrasaccharide linker sequence is required for GAG synthesis",10842,3,"REAC:R-HSA-1638091, REAC:R-HSA-1793185"
"5604","down",FALSE,0.495748161857894,87,451,5,0.0110864745011086,0.0574712643678161,"REAC:R-HSA-3371556","REAC","Cellular response to heat stress",10842,327,"REAC:R-HSA-2262752"
"5605","down",FALSE,0.495748161857894,66,451,4,0.00886917960088692,0.0606060606060606,"REAC:R-HSA-9662360","REAC","Sensory processing of sound by inner hair cells of the cochlea",10842,2134,"REAC:R-HSA-9659379"
"6221","down",FALSE,0.496621679538516,76,366,6,0.0163934426229508,0.0789473684210526,"WP:WP4656","WP","Joubert syndrome",8286,481,"WP:000000"
"2243","down",FALSE,0.497889855319092,120,554,6,0.0108303249097473,0.05,"GO:0043523","GO:BP","regulation of neuron apoptotic process",16178,11108,"GO:0042981, GO:0051402"
"2244","down",FALSE,0.497889855319092,120,554,6,0.0108303249097473,0.05,"GO:0019079","GO:BP","viral genome replication",16178,5752,"GO:0016032, GO:0019058"
"2245","down",FALSE,0.498367302754417,145,554,7,0.0126353790613718,0.0482758620689655,"GO:0031023","GO:BP","microtubule organizing center organization",16178,7238,"GO:0000226, GO:0007017, GO:0016043"
"2246","down",FALSE,0.502797463950955,248,554,11,0.01985559566787,0.0443548387096774,"GO:0043122","GO:BP","regulation of canonical NF-kappaB signal transduction",16178,10893,"GO:0007249, GO:1902531"
"2247","down",FALSE,0.50399604534903,96,554,5,0.00902527075812274,0.0520833333333333,"GO:0007040","GO:BP","lysosome organization",16178,2675,"GO:0080171"
"2248","down",FALSE,0.50399604534903,96,554,5,0.00902527075812274,0.0520833333333333,"GO:2001257","GO:BP","regulation of cation channel activity",16178,27129,"GO:0032412, GO:1904062"
"2249","down",FALSE,0.50399604534903,96,554,5,0.00902527075812274,0.0520833333333333,"GO:0080171","GO:BP","lytic vacuole organization",16178,18368,"GO:0007033"
"2250","down",FALSE,0.504155151485489,72,554,4,0.0072202166064982,0.0555555555555556,"GO:0006140","GO:BP","regulation of nucleotide metabolic process",16178,2005,"GO:0009117, GO:0019219, GO:0019220, GO:0062012"
"2251","down",FALSE,0.504155151485489,72,554,4,0.0072202166064982,0.0555555555555556,"GO:1901654","GO:BP","response to ketone",16178,22154,"GO:0010033, GO:1901700"
"2252","down",FALSE,0.504155151485489,72,554,4,0.0072202166064982,0.0555555555555556,"GO:0019217","GO:BP","regulation of fatty acid metabolic process",16178,5784,"GO:0006631, GO:0010565, GO:0019216"
"2253","down",FALSE,0.50488924782124,407,554,17,0.0306859205776173,0.0417690417690418,"GO:0098771","GO:BP","inorganic ion homeostasis",16178,19429,"GO:0048878"
"2254","down",FALSE,0.507340436153487,8,554,1,0.00180505415162455,0.125,"GO:0019367","GO:BP","fatty acid elongation, saturated fatty acid",16178,5919,"GO:0030497"
"2255","down",FALSE,0.507340436153487,8,554,1,0.00180505415162455,0.125,"GO:1903896","GO:BP","positive regulation of IRE1-mediated unfolded protein response",16178,23968,"GO:0036498, GO:1900103, GO:1903894"
"2256","down",FALSE,0.507340436153487,8,554,1,0.00180505415162455,0.125,"GO:0019852","GO:BP","L-ascorbic acid metabolic process",16178,6269,"GO:0005996, GO:0006767, GO:0019752, GO:1901334"
"2257","down",FALSE,0.507340436153487,8,554,1,0.00180505415162455,0.125,"GO:1903608","GO:BP","protein localization to cytoplasmic stress granule",16178,23738,"GO:0033365"
"2258","down",FALSE,0.507340436153487,8,554,1,0.00180505415162455,0.125,"GO:0038172","GO:BP","interleukin-33-mediated signaling pathway",16178,10087,"GO:0019221"
"2259","down",FALSE,0.507340436153487,8,554,1,0.00180505415162455,0.125,"GO:0019694","GO:BP","alkanesulfonate metabolic process",16178,6217,"GO:0006082, GO:0006790"
"2260","down",FALSE,0.507340436153487,8,554,1,0.00180505415162455,0.125,"GO:1904714","GO:BP","regulation of chaperone-mediated autophagy",16178,24679,"GO:0010506, GO:0042176, GO:0061684"
"2261","down",FALSE,0.507340436153487,8,554,1,0.00180505415162455,0.125,"GO:1905214","GO:BP","regulation of RNA binding",16178,25092,"GO:0051098"
"2262","down",FALSE,0.507340436153487,8,554,1,0.00180505415162455,0.125,"GO:0019682","GO:BP","glyceraldehyde-3-phosphate metabolic process",16178,6206,"GO:0006081, GO:0006796, GO:0019637, GO:1901135"
"2263","down",FALSE,0.507340436153487,8,554,1,0.00180505415162455,0.125,"GO:1903044","GO:BP","protein localization to membrane raft",16178,23298,"GO:0072657"
"2264","down",FALSE,0.507340436153487,8,554,1,0.00180505415162455,0.125,"GO:0070243","GO:BP","regulation of thymocyte apoptotic process",16178,16507,"GO:0070232, GO:0070242"
"2265","down",FALSE,0.507340436153487,97,554,5,0.00902527075812274,0.0515463917525773,"GO:0030301","GO:BP","cholesterol transport",16178,6997,"GO:0015918"
"2266","down",FALSE,0.507340436153487,8,554,1,0.00180505415162455,0.125,"GO:0019530","GO:BP","taurine metabolic process",16178,6070,"GO:0019694, GO:1901564"
"2267","down",FALSE,0.507340436153487,8,554,1,0.00180505415162455,0.125,"GO:1903421","GO:BP","regulation of synaptic vesicle recycling",16178,23582,"GO:0036465, GO:0051049"
"2268","down",FALSE,0.507340436153487,8,554,1,0.00180505415162455,0.125,"GO:0070327","GO:BP","thyroid hormone transport",16178,16553,"GO:0009914"
"2269","down",FALSE,0.507340436153487,8,554,1,0.00180505415162455,0.125,"GO:0006448","GO:BP","regulation of translational elongation",16178,2222,"GO:0006414, GO:0006417"
"2270","down",FALSE,0.507340436153487,8,554,1,0.00180505415162455,0.125,"GO:1901030","GO:BP","positive regulation of mitochondrial outer membrane permeabilization involved in apoptotic signaling pathway",16178,21658,"GO:0010822, GO:0035794, GO:0051050, GO:0097345, GO:1901028"
"2271","down",FALSE,0.507340436153487,8,554,1,0.00180505415162455,0.125,"GO:0070341","GO:BP","fat cell proliferation",16178,16558,"GO:0008283"
"2272","down",FALSE,0.507340436153487,8,554,1,0.00180505415162455,0.125,"GO:0015866","GO:BP","ADP transport",16178,5033,"GO:0015711, GO:0015868, GO:0051503"
"2273","down",FALSE,0.507340436153487,8,554,1,0.00180505415162455,0.125,"GO:2001198","GO:BP","regulation of dendritic cell differentiation",16178,27084,"GO:0097028, GO:1902105"
"2274","down",FALSE,0.507340436153487,8,554,1,0.00180505415162455,0.125,"GO:0106049","GO:BP","regulation of cellular response to osmotic stress",16178,19785,"GO:0047484, GO:0071470, GO:0080135"
"2275","down",FALSE,0.507340436153487,27,554,2,0.0036101083032491,0.0740740740740741,"GO:0000470","GO:BP","maturation of LSU-rRNA",16178,161,"GO:0006364, GO:0042273"
"2276","down",FALSE,0.507340436153487,8,554,1,0.00180505415162455,0.125,"GO:0032429","GO:BP","regulation of phospholipase A2 activity",16178,7832,"GO:0010517"
"2277","down",FALSE,0.507340436153487,27,554,2,0.0036101083032491,0.0740740740740741,"GO:0072530","GO:BP","purine-containing compound transmembrane transport",16178,17949,"GO:0055085, GO:0071702, GO:0071705"
"2278","down",FALSE,0.507340436153487,27,554,2,0.0036101083032491,0.0740740740740741,"GO:2000819","GO:BP","regulation of nucleotide-excision repair",16178,26758,"GO:0006282, GO:0006289"
"2279","down",FALSE,0.507340436153487,8,554,1,0.00180505415162455,0.125,"GO:0098909","GO:BP","regulation of cardiac muscle cell action potential involved in regulation of contraction",16178,19492,"GO:0086004, GO:0098901"
"2280","down",FALSE,0.507340436153487,8,554,1,0.00180505415162455,0.125,"GO:0010835","GO:BP","regulation of protein ADP-ribosylation",16178,4499,"GO:0051338"
"2281","down",FALSE,0.507340436153487,27,554,2,0.0036101083032491,0.0740740740740741,"GO:0072091","GO:BP","regulation of stem cell proliferation",16178,17637,"GO:0042127, GO:0072089"
"2283","down",FALSE,0.507340436153487,8,554,1,0.00180505415162455,0.125,"GO:0075733","GO:BP","intracellular transport of virus",16178,18287,"GO:0019058, GO:0046794"
"2284","down",FALSE,0.507340436153487,8,554,1,0.00180505415162455,0.125,"GO:0033689","GO:BP","negative regulation of osteoblast proliferation",16178,8635,"GO:0008285, GO:0033687, GO:0033688"
"2285","down",FALSE,0.507340436153487,436,554,18,0.0324909747292419,0.0412844036697248,"GO:0014070","GO:BP","response to organic cyclic compound",16178,4693,"GO:0010033"
"2286","down",FALSE,0.507340436153487,8,554,1,0.00180505415162455,0.125,"GO:0097107","GO:BP","postsynaptic density assembly",16178,19035,"GO:0097106, GO:0098698, GO:1904861"
"2287","down",FALSE,0.507340436153487,8,554,1,0.00180505415162455,0.125,"GO:0033234","GO:BP","negative regulation of protein sumoylation",16178,8366,"GO:0016925, GO:0033233, GO:1903321"
"2288","down",FALSE,0.507340436153487,27,554,2,0.0036101083032491,0.0740740740740741,"GO:0086011","GO:BP","membrane repolarization during action potential",16178,18408,"GO:0001508, GO:0086009"
"2289","down",FALSE,0.507340436153487,73,554,4,0.0072202166064982,0.0547945205479452,"GO:0033627","GO:BP","cell adhesion mediated by integrin",16178,8609,"GO:0007155"
"2290","down",FALSE,0.507340436153487,8,554,1,0.00180505415162455,0.125,"GO:0033574","GO:BP","response to testosterone",16178,8577,"GO:0014070, GO:0033993, GO:1901654"
"2291","down",FALSE,0.507340436153487,8,554,1,0.00180505415162455,0.125,"GO:0090400","GO:BP","stress-induced premature senescence",16178,18803,"GO:0090398"
"2292","down",FALSE,0.507340436153487,27,554,2,0.0036101083032491,0.0740740740740741,"GO:0032770","GO:BP","positive regulation of monooxygenase activity",16178,8088,"GO:0032768, GO:0051353"
"2293","down",FALSE,0.507340436153487,8,554,1,0.00180505415162455,0.125,"GO:0071941","GO:BP","nitrogen cycle metabolic process",16178,17508,"GO:0006807"
"2294","down",FALSE,0.507340436153487,49,554,3,0.00541516245487365,0.0612244897959184,"GO:0140238","GO:BP","presynaptic endocytosis",16178,20274,"GO:0006897, GO:0051649, GO:0099003"
"2295","down",FALSE,0.507340436153487,8,554,1,0.00180505415162455,0.125,"GO:0015949","GO:BP","nucleobase-containing small molecule interconversion",16178,5090,"GO:0055086"
"2296","down",FALSE,0.507340436153487,8,554,1,0.00180505415162455,0.125,"GO:0006188","GO:BP","IMP biosynthetic process",16178,2039,"GO:0009152, GO:0009168, GO:0046040"
"2297","down",FALSE,0.507340436153487,146,554,7,0.0126353790613718,0.0479452054794521,"GO:0070507","GO:BP","regulation of microtubule cytoskeleton organization",16178,16658,"GO:0000226, GO:0032886, GO:0051493"
"2298","down",FALSE,0.507340436153487,49,554,3,0.00541516245487365,0.0612244897959184,"GO:1901880","GO:BP","negative regulation of protein depolymerization",16178,22358,"GO:0043242, GO:0051261, GO:1901879"
"2299","down",FALSE,0.507340436153487,8,554,1,0.00180505415162455,0.125,"GO:0031118","GO:BP","rRNA pseudouridine synthesis",16178,7288,"GO:0000154, GO:0001522"
"2300","down",FALSE,0.507340436153487,8,554,1,0.00180505415162455,0.125,"GO:0070973","GO:BP","protein localization to endoplasmic reticulum exit site",16178,16905,"GO:0070972"
